Committee num,Barzel,Name,Symbol,Voters,Invalid,Avoda,Yemina,Yahadut Hatora,Meshutefet,Hayisraelim,Tzomet,Tziyonut Detit,Gimlaim,Calcalit,Brit Shutafut,Kvod Haadam,Gush Tanachi,Manhigut Hevratit,Halev Hayehudi,Ani veAta,Kahol Lavan,Yisrael Beytenu,Likud,Meretz,Kamah,Olam Hadash,Anahnu,Raam,Yesh Atid,Pirates,Atzmenu,Maan,Hetz,Daam,Habilti Efshari,Shema,Seder Hadash,Mishpat Tzedek,Rapeh,Hatikva Leshinui,Am Shalem,Democratit,Shas,Tikva Hadasha
2,1200,??? ??????,3638,287,1,16,99,0,0,0,0,30,0,1,0,0,0,0,0,0,20,3,62,2,1,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,2,36
2,1201,??? ??????,3638,290,0,14,91,2,2,0,0,37,0,1,0,0,0,0,0,0,19,2,77,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,3,24
2,1202,??? ??????,3638,337,0,10,123,4,1,0,0,41,0,7,0,0,0,0,0,0,13,1,71,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,3,41
2,1203,??? ??????,3638,327,1,5,105,1,1,0,0,37,0,2,0,0,0,0,0,0,11,7,100,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,2,29
2,1204,??? ??????,3638,326,1,5,115,2,0,0,0,62,0,1,0,0,0,0,0,0,18,7,78,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,1,18
2,1205,??? ??????,3638,406,2,39,140,0,0,0,0,37,0,0,0,0,0,0,0,0,28,6,70,7,0,0,0,0,41,1,0,0,0,0,0,0,0,0,3,0,0,0,5,27
2,944,??? ?????,364,408,1,65,28,0,2,0,2,7,0,5,0,0,0,0,0,0,59,12,86,55,0,0,0,0,62,0,0,0,0,0,0,0,0,0,8,0,0,0,4,12
10,5318,??? ??????,190,372,0,78,7,0,0,0,0,0,1,1,0,0,0,0,0,0,85,10,9,59,0,0,0,0,109,0,0,0,0,0,0,0,0,0,1,0,0,0,2,10
10,5319,??? ??????,190,354,0,77,8,0,0,0,1,5,1,7,0,0,0,0,0,0,71,10,13,47,0,0,0,0,100,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12
10,5320,??? ??????,190,333,0,87,10,0,0,0,0,4,0,4,0,0,0,0,0,0,43,8,6,57,0,0,0,0,101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
4,1592,??? ?????,255,344,0,24,22,1,0,0,0,3,0,6,0,0,0,0,0,0,53,9,117,10,0,1,0,0,58,0,0,0,0,0,0,0,0,0,3,0,0,0,5,32
6,3029,??? ????,510,222,1,1,0,0,39,0,0,0,0,2,0,0,0,0,0,0,0,0,12,2,0,0,0,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3
6,3030,??? ????,510,260,4,0,0,0,54,0,0,0,0,2,0,0,0,0,0,0,0,0,8,2,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
6,3031,??? ????,510,234,1,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,5,0,9,3,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
6,3032,??? ????,510,208,2,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,2,0,10,5,0,0,0,104,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,2
6,3033,??? ????,510,275,1,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,169,4,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
6,3034,??? ????,510,196,2,0,0,0,52,0,0,1,0,2,0,0,0,1,0,0,0,0,5,3,0,0,0,107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
6,3035,??? ????,510,211,2,1,0,0,85,0,0,0,0,1,1,0,0,0,0,0,0,0,5,5,0,0,0,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,3036,??? ????,510,160,2,1,0,1,51,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
6,3037,??? ????,510,173,1,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
6,3038,??? ????,510,194,2,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,0,0,0,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
6,3039,??? ????,510,214,1,0,0,0,91,0,0,0,0,2,1,0,0,0,0,0,0,0,8,4,0,0,1,95,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
6,3040,??? ????,510,181,2,0,0,0,68,0,0,0,0,3,0,0,0,0,0,0,0,2,8,4,0,0,0,83,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1
6,3041,??? ????,510,402,1,1,0,0,83,0,0,0,0,3,0,0,0,1,0,0,2,0,12,12,0,0,0,242,2,0,0,0,0,0,0,0,0,1,0,0,0,0,37,5
6,3042,??? ????,510,327,3,0,0,0,171,0,0,0,0,3,1,0,0,0,0,0,0,0,6,3,1,0,0,137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6,3043,??? ????,510,328,1,0,0,0,100,0,0,0,0,7,1,0,0,1,0,0,0,1,5,20,0,0,1,174,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
6,3044,??? ????,510,244,4,1,0,0,105,0,0,0,0,1,1,0,0,0,0,0,0,0,9,2,0,0,0,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
6,3045,??? ????,510,261,4,0,0,0,100,0,0,0,0,1,0,0,0,0,0,1,0,0,10,5,0,1,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
6,3046,??? ????,510,311,2,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,2,0,19,6,0,0,0,217,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,7
6,3047,??? ????,510,305,6,0,1,0,141,0,0,0,0,0,0,0,0,1,0,0,1,0,5,5,0,0,0,139,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0
6,3048,??? ????,510,270,3,1,0,0,80,0,0,0,0,1,0,0,0,0,0,0,0,0,4,13,1,0,0,149,2,0,0,1,0,0,0,0,1,0,0,0,0,0,14,0
6,3049,??? ????,510,324,6,0,0,0,163,0,0,0,0,2,0,0,0,0,0,0,0,0,2,10,0,0,0,128,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
6,3050,??? ????,510,226,3,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,118,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0
6,3051,??? ????,510,214,5,0,0,0,64,0,0,1,0,4,0,0,0,0,0,0,0,0,9,4,0,0,0,119,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6,3052,??? ????,510,233,1,1,0,0,109,0,0,0,0,3,0,0,0,0,0,0,0,0,6,11,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
6,3053,??? ????,510,371,6,0,0,0,53,0,0,0,0,2,0,0,0,0,0,0,5,0,22,3,0,0,0,257,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8
6,3054,??? ????,510,351,1,0,0,0,163,0,0,0,0,2,1,0,0,0,0,0,0,0,4,15,0,0,0,146,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
6,3055,??? ????,510,311,3,0,0,0,96,0,0,0,0,3,1,0,0,0,0,0,0,0,3,5,0,0,0,173,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,1
6,3056,??? ????,510,307,2,0,0,0,124,0,0,0,0,1,0,0,0,0,0,0,1,0,9,8,0,0,0,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
18,11160,??? ????,1085,75,0,6,4,0,0,0,0,22,0,0,0,0,0,0,0,0,5,2,15,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1183,???? ???,3766,436,0,6,86,3,0,0,0,278,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
6,2827,??????,1139,231,1,5,6,0,3,0,0,2,0,1,0,0,0,0,0,1,1,89,52,3,0,0,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,3,21
6,2828,??????,1139,167,2,3,4,14,7,0,0,1,0,2,0,0,0,0,0,0,4,44,48,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,2,0,0,0,2,6
6,2829,??????,1139,179,2,13,1,17,4,0,0,6,0,0,0,0,0,0,0,0,12,40,42,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,2,0,0,0,6,6
6,2830,??????,1139,164,0,4,6,24,3,0,0,1,0,1,0,0,0,0,0,0,12,33,36,2,0,0,0,2,27,0,0,0,0,0,0,0,0,0,5,0,0,0,3,5
6,2831,??????,1139,153,0,4,3,20,6,0,0,2,0,0,0,0,0,0,0,0,7,30,33,3,0,0,0,1,29,0,0,0,0,0,0,0,0,1,3,0,0,0,7,4
6,2832,??????,1139,172,2,9,7,22,0,0,0,5,0,1,0,0,0,0,0,0,6,41,29,2,0,0,0,1,27,0,0,0,0,0,0,0,0,0,2,0,0,0,6,12
6,2833,??????,1139,304,3,10,10,14,2,0,0,13,0,2,0,0,0,0,0,0,17,68,64,5,1,0,0,0,62,0,0,0,0,0,0,0,1,0,3,0,0,0,6,23
6,2834,??????,1139,292,5,18,12,16,2,0,0,5,0,2,0,0,0,0,0,0,8,73,52,2,1,0,0,0,67,0,0,0,0,0,0,0,0,0,1,0,0,0,9,19
6,2835,??????,1139,205,5,7,10,1,0,0,0,3,0,2,0,0,0,0,0,0,6,35,72,8,0,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,11,13
6,2836,??????,1139,293,3,14,23,3,0,0,0,6,0,2,0,0,0,0,0,0,19,43,95,11,0,0,0,0,40,2,0,0,0,0,0,0,0,0,2,0,0,0,11,19
6,2837,??????,1139,320,2,12,15,1,3,0,0,12,0,2,0,0,0,0,0,0,18,42,102,14,0,0,0,2,67,0,0,0,0,0,0,0,0,0,2,0,1,0,11,14
6,2838,??????,1139,310,3,15,19,2,5,0,0,6,0,2,0,0,0,0,0,0,18,46,80,8,0,0,0,1,69,0,0,0,0,0,0,0,0,0,6,0,0,0,11,19
6,2839,??????,1139,306,0,19,9,6,3,0,0,3,0,1,0,0,0,0,0,0,31,51,67,14,0,0,0,0,68,0,0,0,0,0,1,0,0,0,3,0,0,0,7,23
6,2840,??????,1139,256,4,8,12,13,4,0,0,4,0,2,0,0,0,0,0,0,0,75,70,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,9,15
6,2841,??????,1139,313,6,11,12,16,6,0,0,4,0,1,0,0,0,0,0,0,9,81,94,4,0,0,0,0,42,1,0,0,0,0,0,0,0,0,1,1,0,0,8,16
6,2842,??????,1139,304,2,9,19,17,2,0,0,13,2,0,0,0,0,0,0,0,7,79,62,4,0,0,0,6,50,0,0,0,0,2,1,0,0,0,5,0,0,0,6,18
6,2843,??????,1139,150,2,6,0,12,2,0,0,2,0,0,0,0,0,0,0,0,7,37,43,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6
6,2844,??????,1139,311,2,9,11,26,0,0,0,6,0,8,0,0,0,0,0,1,11,73,85,6,0,0,0,0,42,1,1,0,0,0,0,0,0,0,3,0,0,0,15,11
6,2845,??????,1139,258,4,9,9,1,1,0,0,3,0,2,0,0,0,0,0,0,6,56,72,4,0,0,0,0,50,0,0,0,0,0,0,0,0,0,5,0,0,0,7,29
6,2846,??????,1139,288,3,9,4,20,0,0,0,1,0,3,0,0,0,0,0,0,5,71,86,7,0,0,1,1,50,0,0,0,0,0,0,0,0,0,2,0,0,0,5,20
6,2847,??????,1139,294,1,8,11,36,0,0,0,2,0,0,0,0,0,0,0,0,5,99,70,2,0,0,0,0,32,0,0,0,0,0,0,0,0,0,5,0,1,0,9,13
6,2848,??????,1139,327,4,22,10,24,3,0,0,10,0,2,0,0,0,0,0,0,18,57,87,5,0,0,0,1,63,0,0,0,0,0,0,0,0,0,1,0,0,0,4,16
6,2849,??????,1139,321,2,17,23,5,1,0,0,6,1,2,0,0,0,0,0,0,12,78,86,6,0,0,0,0,55,0,0,0,0,1,0,0,0,0,9,0,0,0,3,14
6,2850,??????,1139,245,1,5,5,26,3,7,0,0,0,0,0,0,1,0,0,1,1,81,57,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12
6,2851,??????,1139,174,2,3,5,9,3,0,0,1,0,0,0,0,0,0,0,0,3,69,39,2,0,0,0,1,23,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6
6,2852,??????,1139,260,1,8,7,1,1,0,0,6,0,1,0,0,2,0,0,0,7,72,64,3,0,0,0,1,71,1,0,0,0,0,0,0,0,0,1,0,0,0,4,9
6,2853,??????,1139,303,6,7,6,32,5,0,0,8,0,1,0,0,0,0,0,0,8,68,83,3,0,0,0,0,53,0,0,0,0,0,0,0,0,0,1,0,0,0,6,16
6,2854,??????,1139,308,2,6,11,47,0,0,0,2,0,0,0,0,1,0,0,0,7,89,63,3,0,0,0,3,43,0,0,0,0,0,0,0,0,0,1,0,0,0,13,17
6,2855,??????,1139,359,0,15,18,37,2,0,0,9,0,7,0,0,0,0,0,0,9,51,118,5,0,0,0,0,46,0,0,0,0,0,0,0,1,0,3,0,0,0,8,30
6,2856,??????,1139,374,3,16,25,13,0,0,0,14,0,2,0,0,0,0,0,1,26,38,111,10,0,0,0,0,61,0,0,0,0,0,0,0,0,0,2,0,0,0,20,32
6,2857,??????,1139,320,3,11,18,7,2,0,0,5,0,1,0,0,0,0,0,1,5,87,99,2,0,0,0,0,47,0,0,0,0,0,0,0,0,0,2,0,0,0,3,27
6,2858,??????,1139,259,4,5,7,74,2,0,0,10,0,2,0,0,0,0,0,0,8,41,37,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12
6,2859,??????,1139,309,4,6,13,1,1,0,0,11,0,3,0,0,0,0,0,0,7,81,98,4,0,0,0,0,49,1,0,0,0,0,0,0,0,0,4,1,0,0,17,8
6,2860,??????,1139,217,0,9,9,2,0,0,0,6,1,2,0,0,0,0,0,0,3,78,37,3,0,0,0,0,37,0,1,0,0,0,1,1,0,0,3,0,0,0,14,10
6,2861,??????,1139,425,1,20,20,16,0,0,0,23,0,0,0,0,0,0,0,0,12,56,131,7,0,0,0,0,74,0,0,0,0,0,0,0,0,0,4,0,0,0,24,37
6,2862,??????,1139,405,3,8,35,16,5,0,0,15,0,4,0,0,1,0,0,0,14,65,153,4,0,0,0,0,55,0,0,0,0,0,0,0,0,0,1,0,0,0,5,21
6,2863,??????,1139,422,0,29,36,3,0,0,0,9,0,2,0,0,0,0,0,0,36,33,102,17,0,0,0,0,99,1,0,0,0,0,0,0,1,0,2,0,0,0,16,36
6,2864,??????,1139,392,7,17,19,3,2,0,0,8,0,1,0,0,0,0,0,0,25,57,126,5,0,0,0,0,80,0,0,0,0,1,0,0,0,0,0,0,0,0,13,28
6,2865,??????,1139,273,1,26,10,0,11,0,0,5,0,4,0,0,3,0,0,0,24,17,63,20,0,0,0,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16
6,2866,??????,1139,359,5,12,22,3,3,0,0,7,0,5,0,0,0,0,0,0,21,59,99,8,0,0,0,0,69,2,0,0,0,0,0,0,0,0,4,0,0,0,6,34
6,2867,??????,1139,393,4,12,23,2,0,0,0,2,0,4,0,0,1,0,0,1,17,76,140,10,0,0,0,1,60,0,0,0,0,0,0,0,0,1,5,0,0,0,8,26
6,2868,??????,1139,370,4,11,12,3,1,0,0,2,0,10,0,0,0,0,0,0,14,95,102,8,0,0,0,2,66,0,0,0,0,0,0,0,0,0,3,0,0,0,14,23
6,2869,??????,1139,336,2,8,22,4,2,0,0,3,0,0,0,0,0,0,0,0,19,79,105,3,0,0,0,1,47,0,0,0,0,0,1,0,0,0,1,0,0,0,3,36
6,2870,??????,1139,334,1,13,12,2,1,0,0,3,0,3,0,0,1,0,0,0,19,57,109,6,0,0,0,0,68,0,0,0,0,0,0,0,0,0,2,0,0,0,12,25
6,2871,??????,1139,345,2,17,26,1,4,0,0,5,0,3,0,0,0,0,0,0,17,48,115,5,0,0,0,0,66,1,0,0,0,0,0,0,0,0,1,0,0,0,8,26
6,2872,??????,1139,347,0,17,20,1,2,0,0,9,1,3,0,0,0,0,0,0,20,71,84,8,0,0,0,0,80,0,0,0,0,0,0,0,0,0,2,0,0,0,3,26
6,2873,??????,1139,384,1,13,25,3,9,0,0,5,0,2,0,0,0,0,0,0,8,87,130,5,0,0,0,1,60,0,0,0,0,0,0,0,0,0,1,0,0,0,9,25
6,2874,??????,1139,399,3,16,25,3,6,0,0,2,0,3,0,0,0,0,1,0,23,73,123,3,1,0,0,2,82,2,0,0,0,0,0,0,1,0,0,0,0,0,14,16
6,2875,??????,1139,370,6,5,25,0,5,0,0,5,0,2,0,0,0,0,0,0,14,81,107,8,0,0,0,6,70,0,0,0,0,0,0,0,0,0,2,0,0,0,5,29
6,2876,??????,1139,387,4,20,27,8,3,0,0,3,0,3,0,0,0,0,0,0,13,99,103,10,0,0,0,0,66,0,0,0,0,0,0,0,0,0,2,0,0,0,4,22
6,2877,??????,1139,304,2,6,8,0,21,0,0,2,0,3,0,0,0,0,0,0,7,84,73,11,0,0,0,5,41,2,0,0,0,0,1,0,0,0,0,1,0,0,4,33
6,2878,??????,1139,351,3,15,31,2,6,0,0,4,0,2,0,0,0,0,0,0,25,23,97,4,0,0,0,3,94,0,0,0,0,0,0,0,0,0,1,0,0,0,13,28
6,2879,??????,1139,386,2,20,24,2,3,0,0,7,0,3,0,0,0,0,0,0,27,24,147,15,0,0,0,1,69,0,0,0,0,0,0,0,0,0,1,0,0,0,5,36
6,2880,??????,1139,358,0,15,28,1,11,0,0,9,0,6,0,0,0,0,0,0,27,33,103,7,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30
6,2881,??????,1139,360,0,6,25,11,4,0,0,10,0,5,0,0,0,0,0,0,23,26,102,13,0,0,0,0,80,1,0,0,0,0,0,0,0,0,3,0,0,0,11,40
6,2882,??????,1139,338,1,18,25,6,3,0,0,7,1,6,0,0,0,0,0,0,22,42,107,5,0,0,0,0,53,0,0,0,0,0,0,0,0,0,5,0,0,0,4,33
6,2883,??????,1139,333,3,8,23,11,5,0,0,5,0,6,0,0,0,0,0,0,8,52,109,7,0,0,0,2,64,0,1,0,0,0,0,0,0,0,2,0,0,0,5,22
6,2884,??????,1139,317,4,13,20,10,4,0,0,5,0,6,0,0,0,0,0,1,17,56,88,5,0,0,0,0,62,0,0,0,1,0,0,0,0,0,0,0,0,0,12,13
6,2885,??????,1139,333,4,12,10,26,1,0,0,7,0,3,0,0,0,0,0,0,17,58,82,7,1,0,0,0,66,0,0,0,0,0,1,0,0,0,2,0,0,0,8,28
6,2886,??????,1139,351,3,9,31,0,7,0,0,5,0,4,0,0,0,0,0,1,12,43,109,9,0,0,0,1,65,0,0,0,0,0,0,0,0,0,1,0,0,0,8,43
6,2887,??????,1139,348,1,15,32,3,5,0,0,7,0,6,0,0,0,0,0,0,15,38,104,3,0,0,0,0,86,0,0,0,0,0,1,0,0,0,2,0,0,0,7,23
6,2888,??????,1139,334,2,8,19,0,1,0,0,12,0,5,0,0,0,0,0,0,26,42,94,5,0,0,0,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25
6,2889,??????,1139,349,2,14,34,2,9,0,0,12,0,9,0,0,0,0,0,0,24,37,81,12,0,0,0,1,77,0,0,0,1,0,0,0,0,0,0,0,0,0,5,29
6,2890,??????,1139,479,1,19,43,8,0,0,0,13,0,5,0,0,0,0,0,0,38,28,153,4,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,15,36
6,2891,??????,1139,255,1,6,20,13,5,0,0,3,0,4,0,0,0,0,1,0,13,29,66,7,0,0,0,2,51,0,0,0,0,0,0,0,0,2,5,0,0,0,9,18
6,2892,??????,1139,370,3,20,26,1,4,0,0,11,0,0,0,0,0,0,0,0,11,46,125,10,0,0,0,1,72,1,0,0,0,0,0,0,0,0,0,0,0,0,10,29
6,2893,??????,1139,413,2,16,33,2,0,0,0,11,2,1,0,0,0,0,0,0,23,53,121,10,0,0,0,2,92,0,0,0,0,0,0,0,0,0,4,0,0,0,10,31
6,2894,??????,1139,386,7,21,27,9,4,0,0,4,0,4,0,0,0,0,0,0,21,40,114,12,0,0,0,0,77,0,0,0,0,0,0,0,0,0,3,0,1,0,8,34
6,2895,??????,1139,377,1,8,19,3,1,0,1,10,0,1,0,0,0,0,0,0,17,42,141,7,0,0,0,0,64,0,0,0,0,0,0,0,0,0,4,0,0,0,22,36
6,2896,??????,1139,362,3,12,35,2,10,0,0,10,0,1,0,0,0,0,1,0,16,42,112,1,0,0,0,15,62,0,0,0,0,0,1,0,0,1,2,0,0,0,7,29
6,2897,??????,1139,388,1,11,20,9,0,0,0,0,0,1,0,0,0,0,0,0,13,84,108,6,0,0,0,1,91,0,0,0,0,0,0,0,0,0,3,0,0,0,7,33
6,2898,??????,1139,380,3,11,32,1,0,0,0,6,0,4,0,0,0,0,0,0,12,58,124,8,0,0,0,1,73,1,0,0,0,0,0,0,0,0,2,0,2,0,8,34
6,2899,??????,1139,280,0,15,16,1,2,0,0,2,0,3,0,0,0,0,0,0,20,24,86,5,0,0,0,0,66,0,0,0,0,0,0,0,0,0,1,0,0,0,12,27
6,2900,??????,1139,272,2,12,16,2,2,0,0,4,0,4,0,0,1,0,0,0,33,35,66,7,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18
4,1600,????,585,388,0,13,151,0,0,0,0,92,0,2,0,0,0,0,0,0,18,0,53,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,0,6,34
2,924,?????,52,331,0,30,17,4,1,0,0,16,0,2,0,0,0,0,0,0,21,5,119,18,0,0,0,1,30,0,0,0,0,0,0,0,0,0,10,0,0,0,47,10
6,2960,??? ??????,516,342,1,0,0,0,273,0,0,0,0,0,0,0,0,1,0,0,1,1,3,2,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,2961,??? ??????,516,285,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0
6,2962,??? ??????,516,276,1,1,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2963,??? ??????,516,279,1,0,0,0,213,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2964,??? ??????,516,243,0,1,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2965,??? ??????,516,279,0,2,0,0,213,0,0,0,0,1,1,0,0,0,0,0,0,0,6,6,0,0,0,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6,2966,??? ??????,516,238,1,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
6,2967,??? ??????,516,282,0,1,0,0,221,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2968,??? ??????,516,281,0,2,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,2969,??? ??????,516,295,0,0,0,0,246,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2970,??? ??????,516,331,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6,2971,??? ??????,516,277,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,0,0,0,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,2972,??? ??????,516,319,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
6,2973,??? ??????,516,279,1,2,1,0,221,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2974,??? ??????,516,295,3,4,0,0,220,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,0,0,0,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6,2975,??? ??????,516,300,2,1,0,0,238,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7,0,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2976,??? ??????,516,313,1,1,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,2977,??? ??????,516,268,2,0,0,0,232,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2978,??? ??????,516,288,3,5,0,0,226,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,2979,??? ??????,516,287,0,2,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,1,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,2580,?????,517,226,3,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
6,2581,?????,517,182,0,2,0,0,109,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2582,?????,517,252,0,1,0,0,154,0,0,0,0,0,0,0,0,0,0,0,1,0,2,8,0,0,0,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
6,2583,?????,517,261,4,1,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2584,?????,517,267,3,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,3,33,0,0,0,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6,2585,?????,517,200,1,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,84,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
6,2586,?????,517,164,4,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4556,?????,649,143,1,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4557,?????,649,159,0,4,0,0,95,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
