Committee num,Barzel,Name,Symbol,Voters,Invalid,Avoda,1,Habait Hayehudi,Yahadut Hatora,Balad,Hadash Taal,2,3,4,5,Tziyonut Detit,6,7,8,9,10,Hamahane Hamamlahti,ך,Yisrael Beytenu,Likud,Meretz,11,12,13,14,15,16,Raam,Yesh Atid,17,18,19,20,21,22,23,24,25,Shas,26
11,5186,?,7900,390,3,11,4,5,59,1,0,0,0,0,0,27,0,1,0,0,0,36,0,23,77,9,0,2,0,0,0,0,0,82,0,1,0,0,0,0,0,3,0,46,0
11,5187,?,7900,376,5,20,2,6,13,0,0,0,0,0,0,39,0,1,0,0,0,30,0,18,100,8,0,0,0,0,0,0,0,103,0,1,0,0,0,0,0,3,0,26,1
11,5188,?,7900,401,3,19,3,5,28,0,0,0,0,0,0,32,0,1,0,0,1,46,0,63,66,12,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,1,0,20,0
11,5189,?,7900,379,2,9,2,11,7,1,0,0,0,0,0,33,0,1,0,0,0,41,1,29,126,5,1,0,0,0,0,0,0,76,0,1,0,1,0,0,0,1,0,31,0
11,5190,?,7900,368,4,14,2,7,19,0,0,0,0,0,0,38,0,1,0,0,0,38,0,34,93,6,0,0,0,0,1,0,0,92,0,2,0,0,0,0,0,2,0,15,0
11,5191,?,7900,357,1,12,2,8,13,0,2,0,0,0,0,34,0,0,0,0,0,36,0,23,89,10,0,0,1,0,0,0,0,102,0,1,0,0,0,0,0,3,0,20,0
11,5192,?,7900,393,2,19,0,5,9,0,0,0,0,0,0,30,0,2,0,0,0,45,0,34,118,10,0,0,0,0,0,0,1,104,0,0,0,0,0,0,0,1,0,13,0
11,5193,?,7900,332,0,7,0,6,5,0,0,0,0,0,0,59,0,3,0,0,0,35,0,13,114,8,0,1,0,0,0,0,0,46,3,0,0,0,0,0,0,1,0,31,0
11,5194,?,7900,261,1,15,1,2,3,0,0,0,0,0,0,18,0,1,0,0,0,32,0,29,64,6,0,1,0,0,0,0,0,76,0,2,0,0,0,0,0,4,0,6,0
11,5195,?,7900,380,4,21,1,8,6,0,0,0,0,0,0,24,0,0,0,0,0,59,0,22,86,13,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,3,0,14,0
11,5196,?,7900,382,1,12,0,29,21,0,1,1,0,0,0,78,0,1,0,0,0,47,0,8,81,6,0,0,0,0,1,0,2,77,0,0,0,0,0,1,0,2,0,13,0
11,5197,?,7900,610,1,14,2,51,9,0,0,0,0,0,0,78,0,2,0,0,0,79,0,25,186,18,0,0,0,0,0,0,0,117,0,1,0,0,0,0,0,3,0,24,0
11,5198,?,7900,535,1,19,1,30,11,0,1,0,0,0,0,67,0,3,0,0,0,84,0,17,146,12,0,0,0,0,0,0,0,124,0,1,0,0,0,1,0,0,0,17,0
11,5199,?,7900,548,0,21,2,21,18,0,0,0,0,0,0,59,0,0,0,0,0,96,0,9,101,23,0,0,0,1,0,0,0,174,0,0,0,0,0,0,0,4,0,19,0
11,5200,?,7900,513,0,20,2,27,17,0,0,0,0,0,0,53,0,3,0,0,0,76,0,18,135,10,0,0,0,0,0,0,0,126,1,3,0,0,0,0,0,2,0,19,1
11,5201,?,7900,558,0,22,0,20,14,0,1,0,0,0,0,75,0,0,0,0,0,101,0,19,113,13,1,1,0,0,0,0,0,165,1,0,0,0,0,0,0,0,0,12,0
11,5202,?,7900,269,3,2,3,0,0,0,0,0,0,0,0,28,1,0,0,0,0,19,0,36,105,4,0,1,0,0,1,0,0,39,0,1,0,0,0,0,0,1,1,24,0
11,5203,?,7900,445,2,13,4,18,14,0,0,0,0,0,0,96,0,4,0,0,0,57,0,16,109,8,0,0,0,0,0,0,1,85,0,0,0,0,0,0,0,5,0,13,0
11,5204,?,7900,400,6,6,2,12,12,0,0,0,0,0,0,43,0,2,0,0,0,42,0,33,85,4,0,0,0,0,1,0,0,109,0,3,0,0,0,0,0,2,0,38,0
11,5205,?,7900,420,2,17,0,7,30,1,0,0,0,0,0,54,0,0,0,0,0,48,0,32,95,3,0,0,0,1,0,0,2,104,1,0,0,1,0,0,0,2,0,20,0
11,5206,?,7900,418,3,9,0,10,23,0,0,0,0,0,0,47,0,3,0,0,0,60,0,35,108,11,0,0,0,0,0,0,0,76,0,2,0,0,0,0,2,0,0,29,0
11,5207,?,7900,397,2,13,1,5,23,0,0,0,0,0,0,32,0,2,0,0,0,51,0,30,96,10,0,0,0,0,0,0,0,99,2,2,0,2,0,0,0,0,0,27,0
11,5208,?,7900,380,6,16,0,3,18,1,0,0,0,0,0,36,0,0,0,0,0,34,0,35,87,7,0,1,0,0,0,0,2,98,1,2,0,1,0,0,3,0,0,28,1
11,5209,?,7900,375,1,9,2,14,27,1,0,0,0,0,0,40,0,0,0,0,0,42,0,33,76,9,0,1,0,0,0,0,0,103,0,1,0,0,0,0,0,1,0,15,0
11,5210,?,7900,330,1,13,1,4,7,0,0,0,0,0,0,22,0,5,0,0,0,46,0,14,116,18,0,0,0,0,0,0,0,67,0,1,0,0,0,0,0,1,0,14,0
11,5211,?,7900,391,1,13,0,18,26,0,0,0,0,0,0,93,0,1,0,0,0,55,0,11,84,5,0,0,0,0,0,1,0,63,0,0,0,0,0,0,0,1,0,19,0
11,5212,?,7900,395,5,14,1,18,13,0,1,0,0,0,0,61,0,0,0,0,0,54,0,11,70,11,0,0,0,0,0,0,0,108,0,1,0,0,0,0,0,5,0,21,1
11,5213,?,7900,411,0,17,3,17,44,0,1,0,0,0,0,67,0,0,0,1,0,31,0,12,94,5,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,1,0,29,0
11,5214,?,7900,375,7,11,1,12,55,0,0,0,0,0,0,30,1,2,0,0,0,37,0,28,73,5,0,0,0,0,0,0,0,73,0,1,0,0,0,0,0,3,0,36,0
11,5215,?,7900,485,0,10,2,17,9,1,0,0,0,0,0,74,0,2,0,0,0,83,0,15,111,12,0,0,0,1,0,0,0,110,0,2,0,0,0,0,1,2,0,33,0
11,5216,?,7900,425,0,18,2,16,5,0,0,0,0,0,0,74,0,2,0,0,0,54,0,18,90,13,0,0,0,0,0,0,0,106,0,1,0,1,0,0,0,0,0,25,0
11,5217,?,7900,441,1,20,2,11,9,0,0,0,0,0,0,66,1,6,0,0,0,59,0,17,115,11,0,0,0,0,0,0,1,81,0,0,0,0,0,0,0,3,0,38,0
11,5218,?,7900,455,1,21,0,14,7,1,1,0,0,0,0,68,0,2,0,1,0,56,0,15,135,15,0,0,0,1,0,0,0,91,1,0,0,0,0,0,0,1,0,24,0
11,5219,?,7900,452,1,14,1,13,9,0,0,0,0,0,0,72,0,6,0,0,0,79,1,22,79,15,0,0,0,1,0,0,0,115,0,2,0,0,0,0,0,4,1,17,0
11,5220,?,7900,326,4,4,0,0,5,0,0,0,0,0,0,44,0,2,0,0,0,18,0,36,126,3,0,0,0,0,0,0,0,51,1,1,0,0,0,0,0,0,2,29,0
11,5221,?,7900,332,2,3,1,2,5,0,0,0,0,0,0,60,0,1,0,0,0,30,0,12,131,6,0,0,0,0,0,0,0,29,0,2,0,0,0,0,0,4,0,44,0
11,5222,?,7900,339,3,8,2,2,1,0,0,0,0,0,0,40,0,0,0,0,0,31,1,48,131,2,0,1,0,0,0,0,0,43,0,1,0,0,0,0,0,0,0,25,0
11,5223,?,7900,379,0,13,3,13,3,0,1,0,0,0,0,48,0,2,0,0,0,35,0,15,130,10,0,0,0,0,0,0,0,69,0,2,0,0,0,0,0,0,0,35,0
11,5224,?,7900,400,0,4,1,25,7,0,0,0,0,0,0,61,0,0,0,0,0,46,0,17,121,11,0,0,0,0,0,0,0,82,0,1,0,0,0,0,0,5,0,19,0
11,5225,?,7900,404,4,7,1,14,3,0,0,0,0,0,0,70,0,5,0,0,0,55,0,12,142,3,0,0,0,0,0,0,0,63,1,0,0,0,0,0,0,1,0,23,0
11,5226,?,7900,407,2,15,2,19,7,0,0,0,0,0,0,58,0,3,0,0,0,51,0,12,131,3,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,1,0,15,0
11,5227,?,7900,396,2,13,0,20,4,1,0,0,0,0,0,33,0,2,0,0,0,74,0,24,104,10,0,0,0,0,0,0,0,86,0,2,0,0,0,0,0,0,0,21,0
11,5228,?,7900,439,1,10,0,14,82,0,0,0,0,0,0,90,0,0,0,0,0,30,0,15,80,6,0,0,0,0,1,0,0,67,0,0,0,0,0,0,0,1,0,42,0
11,5229,?,7900,418,2,10,4,18,76,0,0,0,0,0,0,66,0,3,0,1,0,25,0,14,105,9,0,0,0,0,0,0,0,48,0,1,0,1,0,0,0,0,0,34,1
11,5230,?,7900,429,1,8,1,15,61,0,0,0,0,0,0,97,0,0,0,0,0,36,0,10,75,4,0,0,0,0,0,0,0,65,0,1,0,0,0,0,1,1,0,53,0
11,5231,?,7900,431,2,13,1,10,68,0,1,0,0,0,0,76,0,0,0,0,0,36,0,9,79,9,0,0,0,0,0,0,1,70,0,1,0,0,0,0,0,1,0,54,0
11,5232,?,7900,394,0,11,1,11,88,0,0,0,0,0,0,92,0,0,0,0,0,20,0,12,54,10,1,0,0,0,0,0,0,43,0,0,0,0,0,0,0,2,0,49,0
11,5233,?,7900,410,4,12,1,4,3,0,0,0,0,0,0,43,0,3,0,0,0,29,0,23,153,2,0,1,0,0,0,0,0,74,0,2,0,0,0,0,1,0,0,55,0
11,5234,?,7900,425,3,10,4,2,2,0,0,0,0,0,0,65,0,3,0,0,0,51,0,31,130,4,0,0,0,0,1,0,1,82,0,1,1,0,0,0,0,3,0,31,0
11,5235,?,7900,394,0,3,2,9,4,0,0,1,0,0,0,46,0,5,0,0,0,41,0,19,161,8,0,0,0,0,0,0,0,68,0,0,0,1,0,0,0,1,0,25,0
11,5236,?,7900,432,2,12,0,5,5,0,0,0,0,0,0,50,0,3,0,0,0,37,0,25,175,2,0,0,0,0,0,0,0,74,0,2,0,0,0,1,1,0,0,38,0
11,5237,?,7900,417,4,10,1,0,3,1,0,0,0,0,0,35,0,2,0,0,0,36,1,56,173,2,0,0,0,0,0,0,1,60,0,1,0,0,0,0,0,1,0,28,2
11,5238,?,7900,430,2,14,3,4,3,0,0,0,0,0,0,41,0,1,0,0,0,57,0,29,163,3,0,0,0,0,0,0,0,70,0,0,0,0,0,0,1,1,0,38,0
11,5239,?,7900,507,0,6,1,48,22,0,0,0,0,0,0,132,0,2,0,0,0,54,0,11,147,6,0,0,0,0,1,0,0,46,0,0,0,0,0,0,0,0,0,31,0
11,5240,?,7900,538,0,5,2,84,23,0,0,0,0,0,0,152,0,1,0,0,0,50,0,6,123,10,0,0,0,0,0,0,0,63,0,1,0,0,0,0,0,0,0,17,1
11,5241,?,7900,510,1,6,1,65,17,0,0,0,0,0,0,133,0,0,0,0,0,71,0,12,119,6,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,15,0
11,5242,?,7900,502,0,7,1,54,15,0,0,0,0,0,0,147,0,0,0,0,0,57,0,4,112,3,0,0,0,0,0,0,0,90,0,2,0,0,0,0,0,0,0,10,0
11,5243,?,7900,500,3,14,2,52,21,0,0,0,0,0,0,141,0,0,0,0,0,49,0,13,116,4,0,0,0,1,0,0,0,60,0,2,0,0,0,0,0,0,0,22,0
11,5244,?,7900,486,0,8,3,73,21,0,0,0,0,0,0,122,0,0,0,0,0,79,0,7,106,3,0,0,0,0,0,0,0,47,0,0,1,0,0,0,0,1,0,15,0
11,5245,?,7900,397,1,18,0,18,28,0,0,0,0,0,0,72,0,2,0,0,0,51,0,9,82,10,1,0,1,0,0,0,0,83,0,0,0,0,0,0,1,0,0,20,0
11,5246,?,7900,434,3,3,4,5,5,1,1,0,0,0,0,40,0,1,0,0,0,30,0,58,191,5,0,0,0,0,0,0,0,63,0,1,0,1,0,0,0,1,0,21,0
11,5247,?,7900,496,3,22,0,24,7,0,0,0,0,0,1,53,0,2,0,0,0,77,0,10,145,8,0,1,0,0,0,0,0,128,0,2,0,0,0,0,0,0,0,13,0
11,5248,?,7900,476,1,15,1,11,3,0,0,0,0,0,0,35,0,6,0,0,0,71,0,14,119,22,0,0,0,0,0,0,1,168,0,0,0,0,0,0,0,1,0,8,0
11,5249,?,7900,498,0,21,4,9,4,0,0,0,0,0,0,62,0,3,0,0,0,81,0,2,151,13,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,12,0
11,5250,?,7900,495,4,13,0,11,3,0,0,0,0,0,0,40,0,1,0,0,0,100,0,15,130,5,0,0,0,0,0,0,0,150,0,3,0,0,0,0,0,2,0,18,0
11,5251,?,7900,515,0,23,3,21,3,0,1,0,0,0,0,41,0,2,0,0,0,97,0,10,147,18,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,2,0,6,0
11,5252,?,7900,488,0,5,3,38,15,0,0,0,0,0,0,88,0,1,0,0,0,90,0,6,120,11,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,23,0
11,5253,?,7900,541,1,11,2,27,8,0,0,0,0,0,0,79,0,2,0,0,0,108,0,13,154,11,0,1,0,0,0,0,0,104,0,1,0,0,0,0,0,0,0,19,0
11,5254,?,7900,308,0,10,3,18,4,1,1,0,0,0,0,70,0,1,0,0,0,47,0,11,71,6,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,12,0
11,5255,?,7900,334,1,6,3,31,13,0,0,0,0,0,0,84,0,0,0,0,0,36,0,9,78,4,0,0,0,0,0,0,0,61,0,1,0,1,0,0,0,2,0,4,0
11,5256,?,7900,486,1,13,0,63,17,0,0,0,0,0,0,123,0,1,0,0,0,68,0,12,125,4,0,0,0,0,1,0,0,47,0,0,0,0,0,0,0,0,0,11,0
11,5257,?,7900,304,1,10,0,3,2,0,0,0,0,0,0,30,0,1,0,0,0,17,0,15,146,6,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,17,0
11,5258,?,7900,529,0,5,1,32,23,0,0,0,0,0,0,108,0,4,0,0,0,70,0,16,116,5,0,0,0,0,0,0,1,117,0,1,0,0,0,0,0,0,0,30,0
11,5259,?,7900,553,0,15,1,44,15,0,0,0,0,0,0,96,0,3,1,0,0,85,0,9,148,2,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,2,0,27,0
11,5260,?,7900,527,1,15,2,7,2,0,1,0,0,0,0,41,0,3,0,0,0,91,0,16,145,20,0,0,0,0,0,0,0,166,0,2,0,0,0,0,0,0,0,15,0
11,5261,?,7900,529,1,30,2,9,3,0,0,0,0,0,0,31,1,1,0,0,0,93,0,16,122,33,0,0,0,0,0,0,0,178,0,1,0,0,0,0,0,3,0,5,0
11,5262,?,7900,531,0,18,1,6,2,0,0,0,0,0,0,39,0,2,0,0,0,72,0,7,157,23,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,1,0,15,0
11,5263,?,7900,517,1,14,0,11,0,0,0,0,0,0,0,45,0,1,0,0,0,82,0,12,136,20,0,0,0,0,0,0,1,169,0,0,0,0,0,0,1,4,0,20,0
11,5264,?,7900,504,3,25,1,6,3,0,2,0,0,0,0,38,0,1,0,0,0,101,0,11,97,19,0,0,0,0,0,0,1,185,1,0,1,0,0,0,0,5,0,4,0
11,5265,?,7900,542,1,14,2,10,5,0,0,0,0,0,0,65,1,1,0,0,0,99,0,13,140,11,0,0,0,0,0,0,0,160,0,3,0,0,0,0,0,2,0,15,0
11,5266,?,7900,530,1,27,2,15,0,0,0,0,0,0,0,41,0,4,0,0,0,96,0,8,137,13,0,0,0,0,0,0,1,165,0,1,0,0,0,0,0,1,0,18,0
11,5267,?,7900,334,2,5,3,2,1,0,0,0,0,0,0,40,0,0,0,0,1,28,0,39,134,5,0,0,0,0,0,0,0,42,0,2,0,0,0,0,0,2,0,27,1
11,5268,?,7900,326,1,4,1,0,2,0,1,0,0,0,0,28,3,3,0,0,0,24,0,54,107,4,0,0,0,0,0,0,0,55,0,1,0,1,0,0,0,3,0,34,0
11,5269,?,7900,303,2,3,1,0,2,0,0,1,0,0,0,27,0,0,0,0,0,27,0,71,94,3,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,2,24,0
11,5270,?,7900,354,6,9,2,2,4,0,0,0,0,0,0,37,0,4,0,0,0,38,0,39,118,4,0,0,0,0,0,0,0,45,0,1,0,0,0,0,0,1,0,44,0
11,5271,?,7900,298,2,3,0,3,1,0,0,0,0,0,0,30,0,2,0,0,0,14,0,54,104,5,0,0,0,0,0,0,0,51,0,1,0,0,0,1,1,1,0,25,0
11,5272,?,7900,278,1,4,1,2,6,0,0,0,0,0,0,24,0,4,0,1,0,15,0,41,91,0,0,2,0,0,0,2,0,51,0,0,0,0,0,1,0,1,0,31,0
11,5273,?,7900,300,6,3,1,1,10,0,0,0,0,0,0,13,1,1,2,0,0,17,0,78,93,1,0,0,1,0,0,0,1,55,0,0,0,0,0,1,0,2,0,13,0
11,5274,?,7900,301,1,4,1,2,5,0,0,0,0,0,0,17,0,3,0,0,0,28,0,65,76,6,0,0,0,0,1,0,0,63,0,3,0,0,0,0,1,2,0,23,0
11,5275,?,7900,261,1,9,0,3,1,0,0,0,0,0,0,28,0,1,0,0,0,21,0,31,84,0,0,0,0,0,0,0,0,52,0,0,0,1,0,1,0,1,0,26,1
11,5276,?,7900,254,0,10,0,1,1,0,0,0,0,0,0,20,0,3,0,0,0,26,0,36,91,4,1,0,0,0,0,0,0,38,0,1,0,1,1,0,0,0,0,20,0
11,5277,?,7900,261,2,3,0,1,1,0,0,0,0,0,0,20,0,3,0,0,0,19,0,50,79,2,0,0,0,0,0,0,0,54,0,1,0,0,0,0,0,1,0,24,1
11,5278,?,7900,251,4,4,2,5,3,0,0,0,0,0,0,16,0,1,0,0,0,20,0,65,64,4,0,0,0,0,0,1,0,41,0,2,0,3,0,0,1,1,0,14,0
11,5279,?,7900,410,0,15,2,2,37,0,0,0,1,0,0,55,0,1,0,0,0,32,0,26,109,3,0,0,0,0,1,0,0,65,0,0,0,1,0,0,0,3,1,56,0
11,5280,?,7900,408,4,11,3,6,38,0,0,0,0,0,0,66,0,3,0,0,0,19,0,38,85,13,1,0,0,0,0,0,0,56,0,0,0,0,0,0,2,0,0,63,0
11,5281,?,7900,358,2,13,0,12,43,0,1,0,0,0,0,43,0,1,0,0,0,29,0,33,65,7,0,2,0,0,0,0,0,59,0,0,0,0,0,0,1,0,0,47,0
11,5282,?,7900,398,4,10,5,2,64,0,0,0,0,0,0,60,0,0,0,0,0,12,0,34,92,6,0,0,0,0,0,0,0,70,0,2,0,0,0,0,1,2,0,33,1
11,5283,?,7900,413,6,10,1,6,7,0,0,0,0,0,1,74,0,4,0,0,0,40,0,38,120,3,0,0,0,0,0,0,0,57,0,3,0,0,0,1,0,1,0,41,0
11,5284,?,7900,401,5,7,1,1,6,0,0,0,0,0,0,50,0,0,0,0,0,29,1,30,147,5,0,0,0,0,0,0,0,78,0,0,0,1,0,0,0,0,0,40,0
11,5285,?,7900,391,1,5,5,1,8,0,0,0,0,0,0,55,0,1,0,0,0,42,0,19,153,9,0,1,0,0,0,0,0,51,0,3,0,1,0,0,0,0,0,35,1
11,5286,?,7900,401,2,6,1,4,2,0,0,1,0,0,0,46,0,0,0,0,0,34,1,39,139,15,0,0,0,0,0,0,0,78,1,1,0,0,0,0,0,1,0,30,0
11,5287,?,7900,436,9,10,0,6,6,0,0,0,0,0,0,35,0,2,0,0,0,46,0,40,149,2,0,0,0,0,0,0,0,94,0,1,0,1,0,0,0,1,0,34,0
11,5288,?,7900,341,3,9,3,2,18,0,0,0,0,0,0,42,0,2,0,0,0,24,0,31,116,11,0,0,0,0,0,0,0,51,0,2,0,0,0,0,0,1,1,25,0
11,5289,?,7900,355,1,5,2,2,31,0,0,0,0,2,0,45,0,2,0,0,0,23,0,30,99,11,0,1,0,1,0,0,0,60,0,0,0,0,0,0,1,1,0,38,0
11,5290,?,7900,367,1,10,1,1,18,1,0,0,0,0,0,32,0,2,0,0,0,32,0,31,131,7,0,0,0,0,0,0,0,56,0,3,0,0,0,0,0,1,0,40,0
11,5291,?,7900,351,1,5,0,4,29,0,0,0,0,0,0,32,0,1,0,0,0,23,0,44,114,5,0,0,0,0,0,0,0,50,0,1,0,0,0,0,1,0,0,41,0
11,5292,?,7900,363,1,7,3,2,19,0,2,0,0,0,0,43,0,0,1,0,0,22,0,55,105,9,0,0,0,0,0,0,0,63,0,1,0,0,0,0,0,0,0,30,0
11,5293,?,7900,412,1,27,1,5,4,0,0,0,0,0,1,43,0,4,0,0,0,43,0,31,125,11,0,0,0,0,0,0,0,86,1,0,0,0,0,0,0,1,0,28,0
11,5294,?,7900,327,5,8,1,3,1,0,2,0,0,0,0,44,1,1,0,0,0,25,0,41,110,7,1,0,0,0,0,0,0,54,0,2,0,0,0,0,0,1,0,20,0
11,5295,?,7900,482,4,10,1,4,96,0,0,0,0,0,0,72,0,0,0,0,0,28,0,26,90,8,1,0,0,1,0,0,0,87,0,1,0,0,0,0,1,2,1,49,0
11,5296,?,7900,450,2,10,2,7,3,0,0,0,0,0,0,31,0,2,0,0,0,47,0,6,211,7,0,0,0,2,0,0,1,82,2,5,0,0,0,1,0,2,0,27,0
11,5297,?,7900,392,0,16,1,3,5,0,1,0,0,0,0,43,0,4,0,0,0,37,1,4,156,13,0,0,0,0,0,0,0,69,1,0,0,0,0,0,0,1,1,36,0
11,5298,?,7900,293,4,13,2,6,1,1,2,0,0,0,0,31,1,9,0,0,0,34,0,16,87,7,0,0,0,0,0,0,1,54,2,0,0,0,1,1,0,2,0,17,1
11,5299,?,7900,526,5,3,1,9,154,0,0,0,0,0,0,69,0,2,0,0,0,22,0,23,82,3,0,0,0,0,1,0,0,39,0,3,0,0,0,0,0,2,0,108,0
11,5300,?,7900,471,2,15,0,5,81,0,0,0,0,0,0,64,0,0,0,1,1,37,2,24,93,12,0,0,0,0,0,0,0,70,0,0,0,0,0,1,0,0,0,63,0
11,5301,?,7900,339,4,15,3,1,2,0,0,0,1,0,0,28,0,1,0,0,0,45,0,31,102,10,0,0,0,0,0,0,0,76,0,3,0,0,0,0,0,3,0,14,0
11,5302,?,7900,304,2,10,3,3,3,0,0,0,0,0,0,28,0,0,0,0,0,22,0,30,104,5,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,4,0,13,0
11,5303,?,7900,292,0,6,2,2,1,0,0,0,0,0,0,28,0,3,0,0,0,33,0,25,87,9,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,1,0,9,0
11,5304,?,7900,332,2,10,0,3,3,0,2,0,0,0,0,27,0,2,0,0,0,41,0,32,83,10,0,0,0,0,1,0,0,104,0,0,0,0,0,0,0,6,0,6,0
11,5305,?,7900,417,3,8,3,8,26,0,2,0,0,0,0,41,0,1,0,0,0,38,0,21,111,13,0,0,0,0,0,0,0,63,0,1,0,0,0,0,0,0,0,78,0
11,5306,?,7900,409,1,15,4,5,46,0,1,0,0,0,0,40,0,1,0,0,0,38,0,26,103,9,1,0,0,0,0,0,0,65,0,0,0,0,0,0,0,2,0,52,0
11,5307,?,7900,413,0,17,1,4,51,0,0,0,0,0,0,51,0,2,0,0,0,16,0,42,107,10,0,0,0,0,0,0,0,68,0,1,0,0,0,1,2,2,1,37,0
11,5308,?,7900,412,2,9,0,3,41,0,1,0,0,0,0,43,0,5,0,0,0,36,0,31,102,6,0,0,0,0,0,0,1,68,1,1,0,0,0,1,1,0,0,59,1
11,5309,?,7900,356,2,7,0,5,26,0,0,0,0,0,0,43,0,1,0,0,0,27,0,44,72,5,0,0,0,0,0,0,0,74,0,1,0,0,0,0,0,1,0,48,0
11,5310,?,7900,406,4,10,0,10,52,0,0,0,0,0,0,41,0,6,0,0,0,30,1,43,69,3,0,0,0,0,0,0,0,81,2,1,0,2,0,0,0,1,0,50,0
11,5311,?,7900,421,7,5,0,6,62,0,0,0,0,0,0,46,0,2,0,0,0,40,0,37,94,9,0,0,0,1,0,0,0,71,0,2,0,0,0,0,0,0,0,39,0
11,5312,?,7900,355,0,15,1,4,53,0,0,0,0,0,0,35,0,1,0,0,0,29,0,34,71,4,0,0,0,0,0,0,0,72,0,1,0,0,0,0,0,0,0,35,0
11,5313,?,7900,495,0,15,3,4,6,0,0,0,0,0,0,43,0,1,0,0,0,48,0,28,177,12,0,2,0,0,0,0,1,133,0,1,0,1,0,0,0,0,0,20,0
11,5314,?,7900,513,2,20,1,9,2,0,0,0,0,0,0,43,0,1,0,0,0,61,0,43,163,14,0,0,0,0,0,1,0,124,0,1,0,0,0,0,0,2,0,26,0
11,5315,?,7900,526,0,8,1,13,4,0,0,0,0,0,0,37,0,3,0,0,0,68,0,35,203,8,0,0,0,1,0,0,0,121,0,0,0,0,0,0,0,3,0,21,0
11,5316,?,7900,531,4,13,2,10,6,0,1,0,0,0,0,54,0,1,0,0,0,81,0,50,159,4,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,1,0,33,0
11,5317,?,7900,483,1,11,4,6,4,0,1,0,0,0,0,44,0,1,0,0,0,62,0,60,153,7,0,0,0,0,0,0,0,116,1,1,0,0,0,0,0,0,0,11,0
11,5318,?,7900,438,9,10,0,3,49,0,0,0,0,0,0,33,0,2,0,0,0,37,0,34,104,5,0,0,0,0,0,0,0,106,2,0,0,0,0,0,0,2,0,42,0
11,5319,?,7900,412,0,24,2,2,6,0,1,0,0,0,0,25,0,0,0,0,0,59,0,18,107,12,0,1,0,0,0,0,0,139,1,2,0,1,0,0,0,3,0,9,0
11,5320,?,7900,468,3,17,1,1,2,0,0,0,0,0,0,41,0,3,0,0,0,56,0,22,129,11,0,0,0,0,0,0,1,169,0,0,0,1,0,0,0,3,0,8,0
11,5321,?,7900,501,2,21,0,6,3,0,0,0,0,0,0,58,0,2,0,0,0,67,0,24,171,11,0,0,0,0,0,0,0,107,0,0,0,1,0,0,0,2,0,26,0
11,5322,?,7900,502,3,15,5,12,3,1,1,0,0,0,0,40,0,2,0,2,0,68,0,35,143,10,0,0,0,0,1,0,0,138,1,2,0,0,0,0,0,1,0,19,0
11,5323,?,7900,482,0,11,2,8,5,0,0,0,0,0,0,58,0,1,0,0,0,68,0,29,145,6,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,28,0
11,5324,?,7900,507,0,15,3,6,6,0,0,0,0,0,0,50,0,0,0,0,0,72,0,20,177,12,0,0,0,0,0,0,0,110,0,1,0,0,0,0,0,4,0,31,0
11,5325,?,7900,498,10,12,1,7,6,0,0,0,0,0,0,47,0,3,0,0,0,60,0,24,183,5,0,0,0,0,1,0,0,115,0,2,0,0,0,0,0,0,0,22,0
11,5326,?,7900,485,4,16,4,9,5,0,0,0,0,0,0,45,0,4,0,0,0,64,0,36,124,8,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,3,0,25,0
11,5327,?,7900,498,2,16,1,20,4,0,0,0,0,0,0,45,0,1,0,0,0,68,0,23,190,6,0,0,0,0,1,0,0,101,0,1,0,0,0,0,0,4,0,15,0
11,5328,?,7900,387,6,12,1,1,5,1,0,0,0,0,0,54,0,2,0,0,0,29,0,33,131,2,0,0,0,0,0,0,0,75,0,1,0,0,0,0,0,0,0,34,0
11,5329,?,7900,319,2,2,0,5,4,0,0,0,0,0,0,41,0,3,0,0,0,44,0,36,95,2,0,0,0,0,0,0,0,60,0,1,0,0,0,0,1,2,0,21,0
11,5330,?,7900,309,1,6,0,4,88,0,0,0,1,0,0,21,0,0,0,0,0,27,0,19,41,2,0,1,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,60,0
11,5331,?,7900,418,2,5,0,5,9,0,0,0,0,0,0,39,0,3,0,0,0,39,0,6,197,2,0,0,0,0,0,0,1,84,0,2,1,0,0,0,0,0,0,23,0
11,5332,?,7900,335,1,5,2,14,6,0,1,0,0,0,0,74,0,3,0,0,0,23,0,37,92,0,0,0,0,0,0,0,0,45,0,3,0,0,0,0,0,2,0,27,0
